brand_name,years_in_market,audience_reach,market_share,type_of_brand,reviews,sentiment_score,seo_score
PulseTech,32,2520286.0,1.41,Hospitality,5.0,-11.0,37
FusionRetail,9,2124925.0,10.32,Healthcare,3.0,-10.0,12
PioneerLink,14,4250309.0,15.81,IT,2.0,38.0,60
PrimeLink,39,75466.0,13.55,Tourism,4.0,-82.0,100
PulseRetail,35,3171021.0,16.93,Manufacturing,3.0,-64.0,24
NexusGlobal,32,118193.0,1.99,Consulting,5.0,-15.0,14
AuroraLink,39,4117136.0,18.26,Fintech,5.0,-59.0,74
BeaconSystems,40,23007.0,1.21,Hospitality,3.0,7.0,78
OrbitHub,1,3722795.0,15.8,Hospitality,4.0,50.0,90
NovaLabs,4,3764024.0,9.37,Fintech,1.0,4.0,11
PioneerMedia,33,1741226.0,10.95,Consulting,5.0,-15.0,98
PioneerLabs,10,3529022.0,2.88,Food,4.0,53.0,43
HorizonCore,17,3416046.0,1.11,Energy,1.0,32.0,40
RadiantHub,35,1628638.0,7.5,Logistics,3.0,24.0,4
PioneerCore,2,3267451.0,10.64,Fintech,2.0,82.0,78
BeaconZone,29,4766538.0,1.43,Media,5.0,-16.0,3
ApexHealth,39,787327.0,4.58,Fintech,4.0,-23.0,52
RadiantHub,12,717093.0,7.11,Logistics,1.0,-89.0,46
SummitCore,27,1444478.0,12.44,Telecom,1.0,-32.0,38
NexusCore,26,4035094.0,10.95,Consulting,4.0,-88.0,85
NovaTravel,39,1416367.0,5.87,Tourism,5.0,-31.0,39
VelocityHealth,13,1058785.0,10.96,Logistics,5.0,99.0,26
AtlasTravel,18,4470426.0,9.74,Healthcare,4.0,78.0,96
EverestWorks,24,121786.0,10.56,Education,2.0,-40.0,42
NovaZone,37,1306092.0,16.11,Education,5.0,-27.0,59
QuantumDigital,5,2538656.0,16.76,Food,4.0,58.0,63
OrbitEnergy,20,812316.0,4.94,Logistics,1.0,88.0,97
RadiantRetail,24,1260639.0,9.1,Manufacturing,1.0,-21.0,56
ZenSystems,13,2780253.0,8.9,Energy,3.0,-51.0,39
ZenWorks,29,3896377.0,10.85,Telecom,1.0,-86.0,56
PioneerRetail,34,418340.0,14.2,Education,3.0,58.0,64
ApexHub,18,2405670.0,17.36,Education,1.0,14.0,34
NimbusDigital,33,4746301.0,9.42,Healthcare,1.0,-99.0,70
NexusTech,20,262714.0,10.54,Telecom,2.0,-49.0,29
PulseLogics,25,2972033.0,8.21,Energy,2.0,-14.0,75
SummitLink,34,3571203.0,14.22,Retail,2.0,-94.0,72
SummitTech,17,1873469.0,10.04,Retail,3.0,59.0,18
AtlasPoint,24,433951.0,10.21,IT,5.0,18.0,57
AtlasTech,22,3407800.0,5.55,Manufacturing,5.0,-26.0,85
AuroraEnergy,22,225884.0,18.91,Media,4.0,-29.0,97
FusionCore,19,3449126.0,14.56,Tourism,3.0,18.0,45
RadiantNet,12,674994.0,15.38,IT,1.0,-98.0,60
ZenSystems,17,4477792.0,17.36,Consulting,5.0,-88.0,94
VelocityCore,13,4417942.0,9.24,Hospitality,5.0,99.0,27
QuantumRetail,24,3976189.0,1.15,Manufacturing,3.0,39.0,55
PioneerLogics,5,602411.0,3.49,Healthcare,2.0,-22.0,5
NimbusRetail,1,4096393.0,16.27,Telecom,4.0,21.0,100
AtlasMedia,39,1382430.0,14.28,Consulting,3.0,21.0,14
NovaRetail,38,2287612.0,1.46,Telecom,4.0,-79.0,84
VertexGlobal,11,411277.0,2.02,IT,3.0,48.0,63
FusionCore,12,419640.0,18.95,Energy,3.0,-40.0,28
VelocityZone,17,3660453.0,9.38,Ecommerce,1.0,83.0,25
VelocitySystems,37,221980.0,3.12,Education,1.0,24.0,50
PioneerEdge,30,1353068.0,19.03,Healthcare,5.0,-51.0,30
OrbitEnergy,38,247782.0,1.08,Retail,4.0,-90.0,78
QuantumFoods,32,1693975.0,10.78,Logistics,2.0,98.0,6
NovaMedia,18,2802261.0,5.68,Education,3.0,-78.0,38
QuantumEnergy,28,3591356.0,7.59,Healthcare,3.0,33.0,59
AuroraLink,30,805703.0,4.31,Energy,2.0,-60.0,31
BeaconTech,28,1188456.0,4.36,Ecommerce,5.0,-83.0,71
PulseRetail,13,3248375.0,19.28,Ecommerce,1.0,66.0,69
RadiantFoods,23,3788986.0,17.59,Tourism,2.0,-91.0,98
HorizonCore,35,4297725.0,2.26,IT,1.0,-26.0,2
HorizonLogics,10,2340244.0,14.86,Food,5.0,-20.0,41
HorizonTravel,14,191843.0,8.75,Media,2.0,89.0,37
VertexCore,6,2049596.0,17.38,Tourism,1.0,49.0,75
SummitSystems,22,1915085.0,5.85,Hospitality,1.0,-9.0,95
NexusCore,26,3655300.0,1.53,Fintech,5.0,-1.0,85
VertexTravel,30,794541.0,14.26,Media,1.0,84.0,76
BeaconDigital,39,1244120.0,14.47,Ecommerce,4.0,75.0,10
BeaconNet,34,2847316.0,0.94,Hospitality,1.0,-73.0,41
PrimeFoods,17,2438197.0,17.94,Media,2.0,24.0,77
FusionGlobal,16,3395926.0,0.99,Food,2.0,-9.0,60
ZenLabs,22,3607453.0,1.3,Fintech,4.0,-54.0,90
SummitRetail,21,1136857.0,13.39,Retail,2.0,96.0,90
PioneerZone,37,2830700.0,11.0,Logistics,3.0,94.0,39
EverestNet,27,4963283.0,14.5,Manufacturing,3.0,-45.0,37
QuantumEnergy,2,3363919.0,16.58,Hospitality,4.0,-15.0,100
PioneerNet,6,2937027.0,7.56,Food,4.0,65.0,48
AtlasPoint,18,2703401.0,12.12,Education,5.0,16.0,46
ZenHealth,35,3296997.0,6.5,Retail,2.0,70.0,69
FusionHealth,17,3647638.0,17.43,Consulting,3.0,76.0,81
PioneerRetail,12,3350812.0,6.0,Energy,1.0,-83.0,94
PrimeCore,35,3785527.0,2.7,Ecommerce,2.0,59.0,9
EverestHealth,10,4436635.0,5.07,Media,2.0,25.0,80
NovaLink,34,2192415.0,6.42,Manufacturing,2.0,-42.0,19
PulseHealth,16,660317.0,10.48,Energy,5.0,-97.0,50
OrbitCore,36,3379340.0,15.3,Healthcare,4.0,8.0,54
HorizonMedia,34,1408998.0,4.26,IT,3.0,-88.0,64
NexusLink,26,3426726.0,15.96,Education,3.0,56.0,47
NovaTravel,31,4420328.0,8.07,Tourism,1.0,93.0,47
PioneerEnergy,39,1362963.0,10.67,Consulting,3.0,-32.0,89
SummitNet,31,14038.0,12.57,Ecommerce,1.0,-19.0,90
PulseCore,15,3849867.0,3.02,Logistics,5.0,88.0,59
ApexDigital,36,3423674.0,6.94,Consulting,5.0,41.0,33
PrimeCore,28,3720185.0,4.46,Telecom,4.0,71.0,97
VertexEdge,34,4661376.0,6.74,Food,3.0,-8.0,12
RadiantHub,11,2098675.0,3.51,Fintech,3.0,-74.0,6
AtlasEnergy,14,742585.0,9.82,Ecommerce,1.0,81.0,90
EverestDigital,32,4770334.0,8.61,Logistics,4.0,-54.0,46
NovaZone,24,2022077.0,18.5,Telecom,1.0,31.0,0
PioneerMedia,4,4368823.0,8.76,Energy,3.0,45.0,48
NimbusMedia,10,4446001.0,9.85,Tourism,1.0,89.0,83
AuroraWorks,14,3971182.0,13.13,Media,2.0,58.0,32
SummitTech,31,1614066.0,6.08,Ecommerce,1.0,-84.0,82
VertexEnergy,4,3005874.0,18.26,Fintech,5.0,99.0,22
FusionZone,22,3584896.0,0.69,Education,2.0,-27.0,89
NimbusFoods,20,3838250.0,14.81,Consulting,4.0,4.0,12
NexusEnergy,30,1387627.0,7.28,Fintech,4.0,-66.0,40
VelocityTravel,17,4025211.0,12.95,Energy,5.0,78.0,94
AtlasSystems,8,2094577.0,17.65,Fintech,3.0,-99.0,53
VelocityEnergy,3,2654353.0,6.25,Education,3.0,-12.0,31
EverestDigital,28,483096.0,9.83,Logistics,3.0,34.0,93
VertexCore,12,4637552.0,18.07,Media,2.0,-76.0,64
NovaNet,13,4187027.0,7.1,Consulting,2.0,38.0,85
SummitDigital,13,3700089.0,10.43,Food,5.0,-23.0,45
PulseWorks,32,3779823.0,12.63,Education,2.0,-96.0,61
OrbitLabs,12,70229.0,10.08,Ecommerce,2.0,46.0,33
AtlasHealth,32,474193.0,5.91,Retail,4.0,-58.0,64
HorizonLabs,18,2738576.0,16.67,Tourism,4.0,-49.0,94
VelocityDigital,2,1932954.0,19.54,Hospitality,3.0,-39.0,13
NexusSystems,17,15298.0,7.49,Ecommerce,1.0,-92.0,97
VelocityZone,35,2454105.0,5.14,Tourism,3.0,-11.0,77
RadiantZone,36,1570029.0,17.64,Consulting,5.0,41.0,99
HorizonDigital,39,774099.0,18.86,Ecommerce,3.0,-1.0,74
OrbitLogics,37,4724854.0,7.63,Fintech,1.0,48.0,87
EverestWorks,23,3868447.0,4.97,Media,4.0,-81.0,88
NimbusLogics,1,4361905.0,13.44,Retail,5.0,77.0,36
PrimeLabs,17,2545243.0,1.08,Logistics,3.0,15.0,6
NexusFoods,18,696890.0,18.02,Healthcare,4.0,-12.0,8
SummitTech,31,1045965.0,16.79,Energy,2.0,77.0,63
FusionPoint,13,585636.0,17.45,Logistics,5.0,-21.0,30
NimbusGlobal,24,3540192.0,14.06,Ecommerce,3.0,54.0,43
VertexEdge,34,1023221.0,8.7,Consulting,3.0,1.0,99
ApexHub,5,1889791.0,6.87,Healthcare,3.0,-61.0,18
AuroraZone,6,1871989.0,1.48,Manufacturing,5.0,100.0,66
PioneerLogics,12,685551.0,1.93,Healthcare,2.0,-61.0,79
ZenDigital,28,2358247.0,12.51,Healthcare,5.0,31.0,39
SummitLink,3,1398304.0,10.94,Food,2.0,94.0,21
ZenTravel,30,184621.0,7.09,Logistics,2.0,-44.0,48
VertexGlobal,34,1213422.0,7.28,Food,2.0,-35.0,44
ZenTech,32,657429.0,7.31,Energy,4.0,-92.0,59
OrbitLogics,35,1295859.0,14.59,Manufacturing,5.0,96.0,86
PioneerLink,33,912790.0,14.51,Healthcare,4.0,-34.0,9
NovaSystems,11,1658100.0,1.0,Hospitality,4.0,6.0,74
NovaCore,6,4038984.0,7.98,Media,4.0,-46.0,92
VelocityPoint,25,3210084.0,16.39,Media,1.0,41.0,79
RadiantMedia,28,752472.0,12.19,Manufacturing,3.0,53.0,19
EverestLink,1,3235102.0,16.06,Energy,4.0,14.0,86
HorizonLabs,27,3645619.0,8.65,Fintech,4.0,51.0,96
PrimeLogics,21,992686.0,2.11,IT,1.0,16.0,6
FusionPoint,12,3939138.0,1.83,Healthcare,4.0,88.0,25
NexusFoods,23,4943599.0,14.52,IT,3.0,59.0,41
ApexPoint,14,3367207.0,17.21,Energy,2.0,-26.0,5
RadiantCore,32,3174659.0,18.68,Telecom,4.0,100.0,54
NovaSystems,39,149627.0,2.75,Education,3.0,-17.0,40
RadiantTech,36,3382317.0,16.33,Tourism,4.0,45.0,12
NovaPoint,1,1422764.0,9.47,IT,1.0,23.0,14
OrbitEdge,5,3104775.0,6.29,Energy,5.0,-77.0,35
AuroraTech,3,714579.0,4.93,Retail,3.0,-9.0,94
NexusTech,20,1444811.0,2.55,Fintech,4.0,-9.0,13
NexusDigital,16,4980318.0,19.61,Manufacturing,5.0,-27.0,9
SummitEdge,16,1034981.0,1.8,Ecommerce,1.0,97.0,82
NovaLink,31,4336455.0,11.55,Healthcare,3.0,76.0,54
NexusCore,16,1335098.0,3.32,Consulting,4.0,-81.0,39
PrimeDigital,14,3577462.0,5.95,Telecom,1.0,47.0,25
PulseNet,38,2345305.0,4.69,Energy,3.0,43.0,12
PioneerRetail,13,1143769.0,19.4,Energy,1.0,14.0,16
OrbitHealth,15,3735467.0,3.62,Telecom,5.0,-67.0,39
NovaZone,31,4394797.0,11.82,Tourism,1.0,1.0,94
BeaconRetail,20,2681383.0,7.9,Telecom,5.0,-29.0,43
VertexLink,20,3251131.0,10.65,Media,4.0,-54.0,17
ApexGlobal,15,458865.0,8.93,Manufacturing,4.0,73.0,39
VelocityLogics,29,65004.0,0.66,Fintech,1.0,2.0,24
AtlasPoint,35,84030.0,12.53,Food,3.0,45.0,49
BeaconLink,30,891693.0,14.28,Healthcare,1.0,-65.0,69
NimbusNet,29,1368260.0,11.58,Food,3.0,-7.0,72
OrbitLink,32,2750704.0,19.33,Fintech,2.0,-67.0,2
AtlasTravel,33,4160029.0,11.65,Telecom,2.0,-78.0,63
EverestTravel,38,2945398.0,3.36,Retail,1.0,-54.0,27
AuroraTravel,3,3562224.0,9.59,Food,3.0,84.0,7
AtlasWorks,15,4960618.0,1.89,Energy,2.0,-19.0,56
NovaEdge,17,3509099.0,10.75,Retail,2.0,-60.0,15
ApexSystems,12,3042118.0,15.58,Manufacturing,1.0,-7.0,88
ZenFoods,14,4604169.0,6.2,Ecommerce,3.0,88.0,29
BeaconLogics,22,1771455.0,18.0,Consulting,2.0,67.0,89
SummitWorks,38,4289394.0,6.39,Fintech,4.0,11.0,37
RadiantEdge,37,4367537.0,8.84,Logistics,5.0,-73.0,50
ZenPoint,8,4028518.0,13.26,Telecom,1.0,36.0,35
NovaGlobal,36,1856140.0,17.59,Fintech,5.0,55.0,82
BeaconHealth,25,1041689.0,10.3,Logistics,4.0,64.0,85
PulsePoint,28,1586158.0,10.27,Telecom,5.0,-49.0,48
PioneerTech,7,3844725.0,0.5,Energy,1.0,-16.0,86
AuroraSystems,9,670216.0,8.38,Food,2.0,-54.0,24
AuroraRetail,15,3575920.0,5.94,Media,1.0,19.0,28
EverestEdge,36,1466745.0,9.97,Energy,2.0,91.0,63
ApexEdge,38,4325979.0,10.07,Healthcare,5.0,20.0,35
EverestLabs,40,4079595.0,10.06,Logistics,3.0,-66.0,77
ZenNet,8,4160710.0,17.39,Media,1.0,100.0,26
QuantumNet,37,1203102.0,2.4,Logistics,3.0,66.0,57
ApexDigital,36,3777011.0,8.27,Consulting,1.0,-20.0,52
PulseEdge,33,3750082.0,7.87,Energy,5.0,-38.0,56
AtlasLogics,24,2773619.0,12.59,Education,5.0,-64.0,89
HorizonEdge,22,914358.0,7.29,Tourism,3.0,4.0,41
PioneerLogics,5,4196212.0,16.83,Ecommerce,3.0,70.0,71
AuroraHub,8,1269874.0,11.33,IT,4.0,-31.0,69
ApexRetail,38,245785.0,14.44,Energy,1.0,-22.0,53
NovaWorks,4,2934315.0,1.93,Manufacturing,2.0,6.0,99
RadiantLink,21,3507506.0,7.16,Consulting,3.0,-9.0,97
AtlasCore,21,2228424.0,9.45,IT,5.0,77.0,39
VelocityFoods,27,874285.0,13.16,Manufacturing,3.0,25.0,22
BeaconNet,40,2136752.0,0.17,Fintech,5.0,67.0,43
AtlasLink,29,4107474.0,1.04,Education,2.0,-7.0,56
AuroraHealth,9,608190.0,8.87,Food,4.0,84.0,43
AtlasPoint,11,1503792.0,15.84,Retail,4.0,-46.0,59
NovaGlobal,37,3922791.0,9.01,Logistics,4.0,99.0,89
NexusHub,36,2067721.0,16.76,Media,1.0,76.0,6
PrimePoint,8,1818357.0,14.3,Education,3.0,-50.0,24
RadiantMedia,26,1080239.0,14.18,Retail,3.0,-5.0,86
ApexDigital,37,1313456.0,18.01,Retail,5.0,-47.0,95
NexusTech,10,4054225.0,5.42,Education,4.0,41.0,26
ZenLogics,25,3006087.0,15.32,Food,5.0,-21.0,37
PrimeGlobal,11,4361050.0,15.54,Media,2.0,-87.0,39
AtlasWorks,39,4621418.0,4.18,IT,2.0,66.0,96
VelocityFoods,15,4015812.0,5.3,Fintech,2.0,-51.0,96
PioneerPoint,34,4671847.0,3.74,Manufacturing,3.0,-5.0,67
HorizonMedia,6,1909569.0,3.35,Retail,1.0,98.0,10
AuroraLink,37,1615774.0,6.35,Ecommerce,5.0,-32.0,22
BeaconDigital,32,476769.0,7.86,Media,3.0,-94.0,54
RadiantLabs,10,1030370.0,4.91,Healthcare,3.0,-77.0,92
EverestPoint,37,3441677.0,6.06,Ecommerce,3.0,-95.0,99
QuantumSystems,18,2612353.0,8.65,Food,3.0,89.0,21
PulseDigital,13,1572950.0,5.32,Healthcare,1.0,-86.0,33
VelocityCore,35,1384261.0,11.12,Retail,4.0,64.0,92
RadiantTech,4,4146642.0,5.47,Fintech,5.0,-33.0,17
BeaconWorks,6,936816.0,17.13,Manufacturing,1.0,26.0,10
VelocityHealth,2,3750991.0,18.03,Retail,4.0,43.0,50
VelocityWorks,36,505192.0,7.52,Consulting,4.0,23.0,36
HorizonEnergy,32,3061139.0,8.73,Ecommerce,2.0,-83.0,66
ApexRetail,5,1884612.0,12.36,Manufacturing,1.0,-78.0,37
PrimeGlobal,7,3842854.0,17.91,Energy,4.0,94.0,51
VertexTravel,34,2812592.0,19.26,Education,2.0,47.0,3
HorizonZone,5,862062.0,19.41,Logistics,2.0,88.0,81
AtlasLogics,17,4219337.0,0.57,Ecommerce,3.0,17.0,99
OrbitMedia,18,3428993.0,13.62,Tourism,4.0,-96.0,27
NimbusMedia,12,2220088.0,0.25,Logistics,5.0,-87.0,14
BeaconTravel,4,4059560.0,16.68,IT,3.0,-1.0,40
ApexPoint,30,2947343.0,13.95,Consulting,4.0,-92.0,5
HorizonHub,12,3634775.0,0.16,Healthcare,5.0,-82.0,42
QuantumSystems,22,1615125.0,0.8,Consulting,4.0,92.0,74
OrbitFoods,20,4088070.0,2.35,Food,4.0,-28.0,57
PulseRetail,22,2834174.0,16.25,Media,4.0,-49.0,80
BeaconRetail,29,4265728.0,13.34,Healthcare,2.0,-62.0,39
VelocityTech,12,3669591.0,16.18,IT,2.0,-23.0,86
AuroraDigital,23,3816367.0,1.83,Ecommerce,2.0,-62.0,14
NimbusHealth,17,163131.0,10.19,IT,5.0,-21.0,18
SummitHealth,23,1972677.0,4.06,Hospitality,3.0,54.0,80
PulseLabs,21,3843727.0,14.93,Manufacturing,5.0,12.0,75
AtlasNet,23,4101340.0,14.37,Retail,1.0,-95.0,2
QuantumTech,30,642536.0,10.59,Education,1.0,66.0,65
PulseDigital,8,4716072.0,9.19,Manufacturing,3.0,-75.0,42
NovaFoods,9,2064861.0,0.23,Logistics,4.0,13.0,88
ZenPoint,4,4971122.0,4.55,Food,4.0,-5.0,31
NexusLink,22,3903492.0,13.89,Education,1.0,-5.0,85
NimbusTravel,23,92360.0,6.91,Fintech,2.0,-44.0,49
HorizonWorks,17,3848001.0,13.54,Fintech,2.0,-64.0,20
OrbitPoint,36,4545981.0,8.88,Fintech,2.0,31.0,7
BeaconNet,32,3791904.0,5.38,Food,5.0,25.0,22
HorizonWorks,14,3638995.0,19.95,Logistics,4.0,5.0,100
AtlasHealth,14,3787442.0,12.69,Retail,5.0,-26.0,55
AuroraSystems,27,955627.0,7.92,IT,4.0,91.0,100
FusionHealth,39,1239390.0,0.15,Tourism,1.0,8.0,87
VertexCore,16,2036897.0,5.6,Ecommerce,4.0,-70.0,5
FusionLink,26,2320536.0,12.91,Retail,4.0,-22.0,97
QuantumMedia,19,4398912.0,7.62,Ecommerce,2.0,-5.0,91
NovaHealth,16,1832488.0,0.9,Media,3.0,98.0,58
ApexDigital,30,233998.0,4.73,Fintech,2.0,-95.0,3
HorizonRetail,1,230054.0,16.64,IT,5.0,-88.0,89
PioneerFoods,37,4870464.0,12.11,Tourism,1.0,-62.0,29
FusionHealth,7,3701559.0,2.15,Media,1.0,-75.0,66
QuantumMedia,21,3570936.0,15.5,Media,1.0,10.0,100
FusionTravel,15,1990457.0,4.6,Fintech,1.0,17.0,54
VertexRetail,1,3292587.0,19.41,Education,1.0,76.0,44
SummitLink,33,3639240.0,4.08,Consulting,2.0,-9.0,64
FusionRetail,39,245116.0,9.85,Fintech,4.0,18.0,95
OrbitPoint,24,3677246.0,6.12,Consulting,1.0,72.0,17
AuroraFoods,35,2080101.0,4.5,Manufacturing,1.0,53.0,41
FusionTech,37,2351569.0,8.55,Energy,5.0,100.0,71
NovaWorks,10,1438336.0,14.73,Logistics,4.0,83.0,79
BeaconLogics,22,1743036.0,16.13,Consulting,4.0,-43.0,90
RadiantCore,2,1040116.0,17.04,Hospitality,1.0,97.0,24
NovaTravel,8,4176832.0,8.39,Consulting,3.0,95.0,65
PulseSystems,28,2230881.0,7.59,Logistics,5.0,82.0,10
NimbusPoint,31,136968.0,9.3,Tourism,5.0,3.0,97
EverestTravel,28,4244787.0,4.69,Hospitality,4.0,60.0,18
ApexTravel,17,3434022.0,3.34,Energy,4.0,81.0,79
OrbitEnergy,27,1183132.0,6.54,Fintech,4.0,82.0,67
OrbitCore,21,1502691.0,1.91,Media,1.0,-17.0,33
ZenHub,14,2477890.0,13.3,Food,1.0,-8.0,23
BeaconDigital,34,623715.0,5.62,Food,1.0,99.0,21
HorizonTech,32,3041247.0,11.74,Media,1.0,-57.0,73
VertexCore,9,1505952.0,1.95,Media,4.0,93.0,1
AtlasLabs,25,3043853.0,0.46,IT,2.0,34.0,58
PulseFoods,18,2599385.0,13.99,Fintech,3.0,93.0,56
AtlasPoint,3,4786592.0,19.3,Food,5.0,-81.0,90
QuantumNet,15,3272896.0,11.44,Media,5.0,-87.0,35
ApexGlobal,25,4117371.0,11.6,Retail,3.0,-63.0,99
PulsePoint,14,4050184.0,15.92,Hospitality,2.0,99.0,6
ApexZone,26,1372779.0,19.63,Energy,4.0,89.0,25
PrimeHub,26,4773835.0,11.04,Consulting,4.0,87.0,49
OrbitLogics,8,4843326.0,11.07,Tourism,3.0,-2.0,95
VelocityLogics,31,4973138.0,4.37,Telecom,4.0,-50.0,71
VertexLink,21,2009687.0,9.35,Fintech,4.0,95.0,35
NovaZone,28,955976.0,6.35,Telecom,5.0,-76.0,87
EverestHealth,3,3600209.0,17.38,Logistics,4.0,95.0,81
PrimeLabs,1,206746.0,1.29,Ecommerce,1.0,15.0,69
NexusMedia,17,622132.0,9.15,Food,3.0,-88.0,80
FusionDigital,15,2014600.0,12.68,Energy,3.0,-82.0,5
PioneerHub,37,208307.0,0.54,Retail,3.0,22.0,32
OrbitSystems,8,1242573.0,12.65,Food,3.0,-73.0,68
OrbitRetail,38,4293082.0,4.33,Fintech,4.0,-8.0,9
AuroraHealth,14,2717151.0,3.26,Food,3.0,-6.0,19
HorizonPoint,38,4035835.0,16.29,Consulting,2.0,-38.0,60
PioneerEdge,19,3413207.0,13.73,Fintech,4.0,-73.0,73
AuroraLogics,17,4939779.0,13.85,Education,1.0,-83.0,58
ZenGlobal,21,1773823.0,10.42,Food,4.0,-73.0,0
NimbusLogics,8,3915211.0,15.11,Logistics,4.0,-58.0,67
NexusEnergy,35,2698776.0,3.76,Retail,4.0,-14.0,37
NimbusCore,7,2678679.0,18.21,Energy,1.0,-71.0,17
QuantumMedia,13,2394131.0,11.15,Hospitality,5.0,-83.0,62
PioneerSystems,31,239810.0,7.8,IT,5.0,29.0,68
VelocityCore,15,1068800.0,18.79,Manufacturing,3.0,2.0,74
NimbusTech,33,1198194.0,12.74,Fintech,4.0,-97.0,95
PulseGlobal,38,1466447.0,15.35,Fintech,2.0,21.0,41
NimbusPoint,33,3760737.0,15.67,Consulting,2.0,-88.0,45
FusionTravel,29,2877985.0,12.86,Ecommerce,2.0,74.0,1
FusionSystems,3,3848091.0,12.28,Fintech,3.0,-73.0,46
NovaPoint,28,2934860.0,8.32,Manufacturing,1.0,-75.0,73
BeaconSystems,24,3535539.0,15.88,Tourism,5.0,21.0,93
EverestHub,29,1937750.0,4.88,Logistics,3.0,-97.0,94
OrbitFoods,14,879832.0,0.16,Ecommerce,5.0,41.0,38
ApexMedia,12,3073135.0,1.74,IT,3.0,21.0,14
ZenEdge,5,54583.0,9.48,Logistics,4.0,10.0,93
OrbitHealth,33,4183208.0,9.74,Manufacturing,5.0,36.0,70
AtlasTech,20,4474657.0,10.43,Manufacturing,1.0,6.0,98
OrbitHealth,32,1725511.0,10.32,Food,4.0,-68.0,39
NexusLogics,12,3618764.0,13.1,Consulting,3.0,68.0,35
PulseTech,26,2050813.0,1.4,Ecommerce,5.0,59.0,73
BeaconEdge,31,4224002.0,17.05,IT,4.0,-79.0,100
ApexHub,23,675024.0,18.69,Healthcare,2.0,-20.0,1
PrimeEdge,35,4096986.0,1.74,Ecommerce,1.0,86.0,30
VelocityFoods,27,31583.0,5.15,Telecom,3.0,77.0,100
SummitEnergy,21,2860727.0,4.41,IT,3.0,-36.0,62
ZenGlobal,34,1099398.0,19.8,Hospitality,3.0,-26.0,28
RadiantTravel,39,228778.0,4.44,Media,4.0,46.0,79
PulseZone,12,4869667.0,1.52,IT,1.0,93.0,92
FusionLogics,5,4765937.0,10.93,IT,2.0,-29.0,15
QuantumGlobal,7,4683986.0,6.16,Energy,1.0,80.0,51
AuroraPoint,37,3384443.0,7.55,Healthcare,2.0,-73.0,32
SummitGlobal,15,3555846.0,10.7,Ecommerce,3.0,-59.0,49
QuantumSystems,11,2504246.0,16.52,IT,1.0,-70.0,79
PrimeZone,13,2926266.0,7.54,Manufacturing,2.0,-37.0,8
OrbitDigital,36,1235074.0,9.76,Education,2.0,-70.0,35
PrimeFoods,31,1529612.0,17.33,Education,4.0,23.0,37
EverestGlobal,10,1720761.0,2.04,Consulting,4.0,78.0,96
NovaNet,16,2493176.0,1.92,Fintech,1.0,-92.0,33
EverestTech,20,1017147.0,16.83,Ecommerce,1.0,31.0,90
ZenFoods,37,1892617.0,8.18,Manufacturing,3.0,-86.0,34
AtlasWorks,37,1213258.0,16.38,Consulting,5.0,29.0,90
RadiantTech,11,2825350.0,7.48,Retail,3.0,8.0,44
VertexEdge,32,1914695.0,10.46,Telecom,4.0,-97.0,52
NovaEnergy,10,411888.0,10.03,Tourism,3.0,49.0,95
FusionCore,37,1926275.0,9.26,Hospitality,2.0,99.0,43
QuantumZone,30,4525857.0,2.55,Telecom,2.0,53.0,86
NexusRetail,1,847243.0,18.0,Retail,2.0,-80.0,87
AuroraLink,31,2921487.0,6.02,Retail,3.0,7.0,26
ZenTech,2,4582783.0,9.9,Tourism,2.0,-97.0,48
SummitLogics,15,3486477.0,13.53,Media,1.0,70.0,80
QuantumPoint,39,3315330.0,0.17,Consulting,4.0,-81.0,49
NimbusSystems,26,2057139.0,14.18,Tourism,3.0,43.0,90
PioneerDigital,39,4465701.0,3.47,Energy,1.0,-24.0,29
BeaconSystems,1,4748797.0,5.09,Fintech,3.0,-4.0,78
HorizonTech,29,1757683.0,11.84,Retail,2.0,35.0,30
VelocityHealth,2,3920555.0,8.59,Hospitality,3.0,-72.0,46
NovaNet,36,2859647.0,4.92,Retail,3.0,67.0,22
OrbitCore,3,1397834.0,19.76,Healthcare,3.0,29.0,68
NimbusRetail,20,4127143.0,3.99,Logistics,1.0,-11.0,38
HorizonEdge,23,3095086.0,3.96,IT,5.0,-99.0,26
PulseCore,6,432334.0,10.74,Consulting,1.0,-39.0,77
NovaRetail,29,3387286.0,15.05,Energy,4.0,74.0,78
EverestHub,39,3362009.0,15.95,Education,3.0,75.0,23
NimbusLink,33,3242353.0,3.77,Manufacturing,2.0,29.0,91
NovaSystems,30,4681736.0,8.54,Hospitality,2.0,-57.0,34
QuantumLogics,22,947124.0,5.98,Telecom,2.0,-13.0,12
PulseGlobal,19,4033598.0,12.5,Telecom,3.0,-44.0,100
BeaconTech,6,3117718.0,15.73,Logistics,3.0,54.0,18
ZenRetail,24,2165357.0,3.79,Retail,3.0,-62.0,98
NovaEdge,35,3275630.0,7.93,Hospitality,1.0,22.0,53
OrbitRetail,5,271344.0,8.42,Energy,5.0,91.0,95
VertexEnergy,4,3454962.0,9.57,Energy,1.0,81.0,68
PrimeHealth,21,2348725.0,13.71,Ecommerce,5.0,-88.0,24
BeaconCore,40,3459385.0,13.4,Energy,1.0,95.0,33
VertexNet,35,2015927.0,12.43,Tourism,5.0,-57.0,70
FusionZone,37,1777961.0,18.26,Fintech,2.0,-100.0,67
OrbitLabs,5,4340097.0,19.59,Energy,4.0,-47.0,76
VelocityTech,7,4928133.0,14.22,Telecom,2.0,-41.0,26
